date,scan_time,ticker,verdict,priority,score,entry_price,stop,target1,target2,gap_pct,rel_vol,catalyst,float_m,short_float,above_vwap,spread_pct,outcome_time,outcome_price,outcome_pct,hit_target1,hit_target2,hit_stop,result,would_profit
2026-03-02,08:45,ARLO,GO,A,48,15.69,15.57,15.85,16.0,27.15,1.08,news,103.9,12.2,False,0.255,09:15,15.695,0.03,False,False,False,POSITIVE,0.01
2026-03-02,08:45,PSKY,GO,A,42,13.53,13.43,13.67,13.8,21.24,1.11,news,912.9,4.8,True,10.052,09:15,13.535,0.04,False,False,False,POSITIVE,0.01
2026-03-02,08:45,NFLX,GO,A,39,94.91,94.2,95.86,96.81,12.16,1.23,news,4192.9,2.0,True,6.079,09:15,95.03,0.13,False,False,False,POSITIVE,0.12
2026-03-02,08:45,NVD,WATCH,B,33,7.72,7.66,7.8,7.87,11.16,0.64,news,150.0,0,True,0.13,09:15,7.73,0.13,False,False,False,POSITIVE,0.01
2026-03-02,08:45,PENN,WATCH,B,31,15.48,15.36,15.63,15.79,5.45,0.79,news,130.5,16.0,True,10.271,09:15,15.66,1.16,True,False,False,TARGET1,0.12
2026-03-02,08:45,TZA,WATCH,B,31,6.47,6.42,6.53,6.6,9.38,0.6,news,150.0,0,True,0.155,09:15,6.48,0.15,False,False,False,POSITIVE,0.01
2026-03-02,08:45,BWIN,WATCH,B,30,23.23,23.06,23.46,23.69,25.84,0.47,news,95.4,7.6,True,0.129,09:15,23.25,0.09,False,False,False,POSITIVE,0.02
2026-03-02,08:45,ARRY,WATCH,B,30,7.58,7.52,7.66,7.73,4.19,0.54,news,139.3,17.7,True,,09:15,7.58,0.0,False,False,False,NEGATIVE,0.0
2026-03-02,08:45,TSDD,WATCH,B,30,9.62,9.55,9.72,9.81,7.79,0.87,news,150.0,0,True,0.312,09:15,9.6,-0.21,False,False,False,NEGATIVE,-0.02
2026-03-02,08:45,UVIX,WATCH,B,30,6.93,6.88,7.0,7.07,19.07,0.3,news,150.0,0,True,0.289,09:15,7.0,1.01,True,False,False,TARGET1,0.05
2026-03-02,08:45,XLE,WATCH,B,20,58.11,57.67,58.69,59.27,5.56,0.31,news,186.4,0,True,,09:15,58.02,-0.15,False,False,False,NEGATIVE,-0.09
2026-03-02,08:45,AAL,WATCH,B,20,15.42,15.3,15.57,15.73,10.62,0.32,news,650.2,6.9,True,40.726,09:15,12.27,-20.43,False,False,True,STOPPED,-0.12
2026-03-02,08:45,SQQQ,WATCH,B,19,73.57,73.02,74.31,75.04,4.98,0.17,news,150.0,0,True,0.054,09:15,73.92,0.48,False,False,False,POSITIVE,0.35
2026-03-02,08:45,SLV,WATCH,B,16,84.44,83.81,85.28,86.13,4.95,0.23,news,341.4,0,True,0.047,09:15,83.85,-0.7,False,False,False,NEGATIVE,-0.59
2026-03-02,08:50,FIGS,GO,A,54,15.46,15.34,15.61,15.77,23.98,1.53,news,152.3,11.0,True,,09:20,15.46,0.0,False,False,False,NEGATIVE,0.0
2026-03-02,08:50,ARLO,GO,A,48,15.69,15.57,15.85,16.0,27.15,1.08,news,103.9,12.2,False,0.255,09:20,15.695,0.03,False,False,False,POSITIVE,0.01
2026-03-02,08:50,PSKY,GO,A,42,13.53,13.43,13.67,13.8,21.24,1.11,news,912.9,4.8,True,10.052,09:20,13.535,0.04,False,False,False,POSITIVE,0.01
2026-03-02,08:50,NFLX,GO,A,39,94.91,94.2,95.86,96.81,12.16,1.23,news,4192.9,2.0,True,6.079,09:20,95.03,0.13,False,False,False,POSITIVE,0.12
2026-03-02,08:50,NVD,WATCH,B,33,7.72,7.66,7.8,7.87,11.16,0.64,news,150.0,0,True,0.13,09:20,7.73,0.13,False,False,False,POSITIVE,0.01
2026-03-02,08:50,TZA,WATCH,B,31,6.47,6.42,6.53,6.6,9.38,0.6,news,150.0,0,True,0.155,09:20,6.49,0.31,False,False,False,POSITIVE,0.02
2026-03-02,08:50,PENN,WATCH,B,31,15.48,15.36,15.63,15.79,5.45,0.79,news,130.5,16.0,True,10.271,09:20,15.66,1.16,True,False,False,TARGET1,0.12
2026-03-02,08:50,TSDD,WATCH,B,30,9.62,9.55,9.72,9.81,7.79,0.87,news,150.0,0,True,0.312,09:20,9.6,-0.21,False,False,False,NEGATIVE,-0.02
2026-03-02,08:50,BWIN,WATCH,B,30,23.23,23.06,23.46,23.69,25.84,0.47,news,95.4,7.6,True,0.129,09:20,23.25,0.09,False,False,False,POSITIVE,0.02
2026-03-02,08:50,ARRY,WATCH,B,30,7.58,7.52,7.66,7.73,4.19,0.54,news,139.3,17.7,True,,09:20,7.58,0.0,False,False,False,NEGATIVE,0.0
2026-03-02,08:50,UVIX,WATCH,B,30,6.94,6.89,7.01,7.08,19.24,0.3,news,150.0,0,True,0.144,09:20,7.04,1.44,True,False,False,TARGET1,0.05
2026-03-02,08:50,AAL,WATCH,B,20,15.42,15.3,15.57,15.73,10.62,0.32,news,650.2,6.9,True,40.726,09:20,12.27,-20.43,False,False,True,STOPPED,-0.12
2026-03-02,08:50,XLE,WATCH,B,20,58.07,57.63,58.65,59.23,5.49,0.31,news,186.4,0,True,,09:20,57.96,-0.19,False,False,False,NEGATIVE,-0.11
2026-03-02,08:50,SQQQ,WATCH,B,19,73.64,73.09,74.38,75.11,5.08,0.17,news,150.0,0,True,0.041,09:20,73.94,0.41,False,False,False,POSITIVE,0.3
2026-03-02,08:50,SLV,WATCH,B,16,84.53,83.9,85.38,86.22,5.06,0.23,news,341.4,0,True,0.071,09:20,83.4,-1.34,False,False,True,STOPPED,-0.63
2026-03-02,08:55,FIGS,GO,A,54,15.46,15.34,15.61,15.77,23.98,1.53,news,152.3,11.0,True,,09:25,15.46,0.0,False,False,False,NEGATIVE,0.0
2026-03-02,08:55,ARLO,GO,A,48,15.69,15.57,15.85,16.0,27.15,1.08,news,103.9,12.2,False,0.255,09:25,15.695,0.03,False,False,False,POSITIVE,0.01
2026-03-02,08:55,PSKY,GO,A,42,13.53,13.43,13.67,13.8,21.24,1.11,news,912.9,4.8,True,10.052,09:25,13.535,0.04,False,False,False,POSITIVE,0.01
2026-03-02,08:55,NFLX,GO,A,39,94.91,94.2,95.86,96.81,12.16,1.23,news,4192.9,2.0,True,6.079,09:25,94.97,0.06,False,False,False,POSITIVE,0.06
2026-03-02,08:55,NVD,WATCH,B,33,7.72,7.66,7.8,7.87,11.16,0.64,news,150.0,0,True,0.13,09:25,7.76,0.52,False,False,False,POSITIVE,0.04
2026-03-02,08:55,TZA,WATCH,B,31,6.47,6.42,6.53,6.6,9.38,0.6,news,150.0,0,True,0.155,09:25,6.49,0.31,False,False,False,POSITIVE,0.02
2026-03-02,08:55,PENN,WATCH,B,31,15.48,15.36,15.63,15.79,5.45,0.79,news,130.5,16.0,True,10.271,09:25,15.66,1.16,True,False,False,TARGET1,0.12
2026-03-02,08:55,ARRY,WATCH,B,30,7.58,7.52,7.66,7.73,4.19,0.54,news,139.3,17.7,True,,09:25,7.58,0.0,False,False,False,NEGATIVE,0.0
2026-03-02,08:55,UVIX,WATCH,B,30,6.96,6.91,7.03,7.1,19.59,0.3,news,150.0,0,True,0.144,09:25,7.03,1.01,True,False,False,TARGET1,0.05
2026-03-02,08:55,BWIN,WATCH,B,30,23.23,23.06,23.46,23.69,25.84,0.47,news,95.4,7.6,True,0.129,09:25,23.25,0.09,False,False,False,POSITIVE,0.02
2026-03-02,08:55,TSDD,WATCH,B,30,9.64,9.57,9.74,9.83,8.01,0.87,news,150.0,0,True,0.311,09:25,9.6,-0.41,False,False,False,NEGATIVE,-0.04
2026-03-02,08:55,AAL,WATCH,B,20,15.42,15.3,15.57,15.73,10.62,0.32,news,650.2,6.9,True,40.726,09:25,12.27,-20.43,False,False,True,STOPPED,-0.12
2026-03-02,08:55,XLE,WATCH,B,20,58.23,57.79,58.81,59.39,5.78,0.31,news,186.4,0,True,,09:25,57.95,-0.48,False,False,False,NEGATIVE,-0.28
2026-03-02,08:55,SQQQ,WATCH,B,19,73.77,73.22,74.51,75.25,5.27,0.17,news,150.0,0,True,0.027,09:25,73.99,0.3,False,False,False,POSITIVE,0.22
2026-03-02,08:55,SLV,WATCH,B,16,84.58,83.95,85.43,86.27,5.12,0.23,news,341.4,0,True,0.083,09:25,81.86,-3.22,False,False,True,STOPPED,-0.63
2026-03-02,09:00,FIGS,GO,A,54,15.46,15.34,15.61,15.77,23.98,1.53,news,152.3,11.0,True,,09:30,15.39,-0.45,False,False,False,NEGATIVE,-0.07
2026-03-02,09:00,ARLO,GO,A,48,15.69,15.57,15.85,16.0,27.15,1.08,news,103.9,12.2,False,0.255,09:30,15.27,-2.68,False,False,True,STOPPED,-0.12
2026-03-02,09:00,PSKY,GO,A,42,13.53,13.43,13.67,13.8,21.24,1.11,news,912.9,4.8,True,10.052,09:30,13.33,-1.48,False,False,True,STOPPED,-0.1
2026-03-02,09:00,NFLX,GO,A,39,94.91,94.2,95.86,96.81,12.16,1.23,news,4192.9,2.0,True,6.079,09:30,96.585,1.76,True,False,False,TARGET1,0.71
2026-03-02,09:00,NVD,WATCH,B,33,7.76,7.7,7.84,7.92,11.74,0.64,news,150.0,0,True,0.129,09:30,7.595,-2.13,False,False,True,STOPPED,-0.06
2026-03-02,09:00,TZA,WATCH,B,32,6.5,6.45,6.57,6.63,9.89,0.6,news,150.0,0,True,0.154,09:30,6.47,-0.46,False,False,False,NEGATIVE,-0.03
2026-03-02,09:00,TSDD,WATCH,B,31,9.68,9.61,9.78,9.87,8.46,0.87,news,150.0,0,True,0.31,09:30,9.75,0.72,False,False,False,POSITIVE,0.07
2026-03-02,09:00,PENN,WATCH,B,31,15.48,15.36,15.63,15.79,5.45,0.79,news,130.5,16.0,True,10.271,09:30,15.3,-1.16,False,False,True,STOPPED,-0.12
2026-03-02,09:00,ARRY,WATCH,B,30,7.58,7.52,7.66,7.73,4.19,0.54,news,139.3,17.7,True,,09:30,7.2,-5.01,False,False,True,STOPPED,-0.06
2026-03-02,09:00,BWIN,WATCH,B,30,23.23,23.06,23.46,23.69,25.84,0.47,news,95.4,7.6,True,0.129,09:30,22.71,-2.24,False,False,True,STOPPED,-0.17
2026-03-02,09:00,UVIX,WATCH,B,28,7.05,7.0,7.12,7.19,21.13,0.3,news,150.0,0,True,0.142,09:30,7.0,-0.71,False,False,True,STOPPED,-0.05
2026-03-02,09:00,XLE,WATCH,B,20,58.23,57.79,58.81,59.39,5.78,0.31,news,186.4,0,True,,09:30,57.58,-1.12,False,False,True,STOPPED,-0.44
2026-03-02,09:00,AAL,WATCH,B,20,15.42,15.3,15.57,15.73,10.62,0.32,news,650.2,6.9,True,40.726,09:30,12.195,-20.91,False,False,True,STOPPED,-0.12
2026-03-02,09:00,SQQQ,WATCH,B,20,73.98,73.43,74.72,75.46,5.57,0.17,news,150.0,0,True,0.027,09:30,73.77,-0.28,False,False,False,NEGATIVE,-0.21
2026-03-02,09:00,SLV,WATCH,B,17,85.05,84.41,85.9,86.75,5.7,0.23,news,341.4,0,True,0.106,09:30,81.36,-4.34,False,False,True,STOPPED,-0.64
2026-03-02,09:05,FIGS,GO,A,54,15.46,15.34,15.61,15.77,23.98,1.53,news,152.3,11.0,True,,09:35,15.885,2.75,True,True,False,TARGET2,0.24
2026-03-02,09:05,ARLO,GO,A,48,15.69,15.57,15.85,16.0,27.15,1.08,news,103.9,12.2,False,0.255,09:35,15.04,-4.14,False,False,True,STOPPED,-0.12
2026-03-02,09:05,PSKY,GO,A,42,13.53,13.43,13.67,13.8,21.24,1.11,news,912.9,4.8,True,10.052,09:35,13.3,-1.7,False,False,True,STOPPED,-0.1
2026-03-02,09:05,NFLX,GO,A,39,94.91,94.2,95.86,96.81,12.16,1.23,news,4192.9,2.0,True,6.079,09:35,97.4,2.62,True,True,False,TARGET2,1.42
2026-03-02,09:05,NVD,WATCH,B,33,7.75,7.69,7.83,7.91,11.59,0.64,news,150.0,0,True,0.129,09:35,7.38,-4.77,False,False,True,STOPPED,-0.06
2026-03-02,09:05,TZA,WATCH,B,32,6.5,6.45,6.57,6.63,9.89,0.6,news,150.0,0,True,0.154,09:35,6.37,-2.0,False,False,True,STOPPED,-0.05
2026-03-02,09:05,PENN,WATCH,B,31,15.48,15.36,15.63,15.79,5.45,0.79,news,130.5,16.0,True,10.271,09:35,14.88,-3.88,False,False,True,STOPPED,-0.12
2026-03-02,09:05,TSDD,WATCH,B,31,9.68,9.61,9.78,9.87,8.46,0.87,news,150.0,0,True,0.31,09:35,9.59,-0.93,False,False,True,STOPPED,-0.07
2026-03-02,09:05,ARRY,WATCH,B,30,7.58,7.52,7.66,7.73,4.19,0.54,news,139.3,17.7,True,,09:35,7.25,-4.35,False,False,True,STOPPED,-0.06
2026-03-02,09:05,BWIN,WATCH,B,30,23.23,23.06,23.46,23.69,25.84,0.47,news,95.4,7.6,True,0.129,09:35,22.82,-1.76,False,False,True,STOPPED,-0.17
2026-03-02,09:05,UVIX,WATCH,B,28,7.04,6.99,7.11,7.18,20.96,0.3,news,150.0,0,True,0.142,09:35,6.79,-3.55,False,False,True,STOPPED,-0.05
2026-03-02,09:05,SQQQ,WATCH,B,20,74.02,73.46,74.76,75.5,5.62,0.17,news,150.0,0,True,0.027,09:35,72.22,-2.43,False,False,True,STOPPED,-0.56
2026-03-02,09:05,AAL,WATCH,B,20,15.36,15.24,15.51,15.67,10.19,0.32,news,650.2,6.9,True,41.732,09:35,12.195,-20.61,False,False,True,STOPPED,-0.12
2026-03-02,09:05,XLE,WATCH,B,20,58.07,57.63,58.65,59.23,5.49,0.31,news,186.4,0,True,,09:35,56.76,-2.26,False,False,True,STOPPED,-0.44
2026-03-02,09:05,SLV,WATCH,B,16,84.6,83.97,85.45,86.29,5.15,0.23,news,341.4,0,True,0.071,09:35,80.12,-5.3,False,False,True,STOPPED,-0.63
2026-03-02,09:10,FIGS,GO,A,54,15.46,15.34,15.61,15.77,23.98,1.53,news,152.3,11.0,True,,09:40,15.6,0.91,False,False,False,POSITIVE,0.14
2026-03-02,09:10,ARLO,GO,A,48,15.69,15.57,15.85,16.0,27.15,1.08,news,103.9,12.2,False,0.255,09:40,14.94,-4.78,False,False,True,STOPPED,-0.12
2026-03-02,09:10,PSKY,GO,A,42,13.53,13.43,13.67,13.8,21.24,1.11,news,912.9,4.8,True,10.052,09:40,13.19,-2.51,False,False,True,STOPPED,-0.1
2026-03-02,09:10,NFLX,GO,A,39,94.91,94.2,95.86,96.81,12.16,1.23,news,4192.9,2.0,True,6.079,09:40,96.15,1.31,True,False,False,TARGET1,0.71
2026-03-02,09:10,NVD,WATCH,B,33,7.75,7.69,7.83,7.91,11.59,0.64,news,150.0,0,True,0.129,09:40,7.35,-5.16,False,False,True,STOPPED,-0.06
2026-03-02,09:10,TSDD,WATCH,B,31,9.69,9.62,9.79,9.88,8.57,0.87,news,150.0,0,True,0.619,09:40,9.5,-1.96,False,False,True,STOPPED,-0.07
2026-03-02,09:10,PENN,WATCH,B,31,15.48,15.36,15.63,15.79,5.45,0.79,news,130.5,16.0,True,10.271,09:40,14.875,-3.91,False,False,True,STOPPED,-0.12
2026-03-02,09:10,TZA,WATCH,B,31,6.48,6.43,6.54,6.61,9.55,0.6,news,150.0,0,True,0.309,09:40,6.39,-1.39,False,False,True,STOPPED,-0.05
2026-03-02,09:10,ARRY,WATCH,B,30,7.58,7.52,7.66,7.73,4.19,0.54,news,139.3,17.7,True,,09:40,7.36,-2.9,False,False,True,STOPPED,-0.06
2026-03-02,09:10,BWIN,WATCH,B,30,23.23,23.06,23.46,23.69,25.84,0.47,news,95.4,7.6,True,0.129,09:40,22.83,-1.72,False,False,True,STOPPED,-0.17
2026-03-02,09:10,UVIX,WATCH,B,30,6.97,6.92,7.04,7.11,19.76,0.3,news,150.0,0,True,0.143,09:40,6.785,-2.65,False,False,True,STOPPED,-0.05
2026-03-02,09:10,XLE,WATCH,B,20,58.02,57.58,58.6,59.18,5.4,0.31,news,186.4,0,True,,09:40,56.4,-2.79,False,False,True,STOPPED,-0.44
2026-03-02,09:10,SQQQ,WATCH,B,20,73.86,73.31,74.6,75.34,5.39,0.17,news,150.0,0,True,0.027,09:40,72.3,-2.11,False,False,True,STOPPED,-0.55
2026-03-02,09:10,AAL,WATCH,B,20,15.36,15.24,15.51,15.67,10.19,0.32,news,650.2,6.9,True,41.732,09:40,12.37,-19.47,False,False,True,STOPPED,-0.12
2026-03-02,09:10,SLV,WATCH,B,16,84.5,83.87,85.34,86.19,5.02,0.23,news,341.4,0,True,0.083,09:40,81.31,-3.78,False,False,True,STOPPED,-0.63
2026-03-02,09:15,FIGS,GO,A,54,15.46,15.34,15.61,15.77,23.98,1.53,news,152.3,11.0,True,,09:45,15.46,0.0,False,False,False,NEGATIVE,0.0
2026-03-02,09:15,ARLO,GO,A,48,15.69,15.57,15.85,16.0,27.15,1.08,news,103.9,12.2,False,0.255,09:45,14.98,-4.53,False,False,True,STOPPED,-0.12
2026-03-02,09:15,PSKY,GO,A,42,13.53,13.43,13.67,13.8,21.24,1.11,news,912.9,4.8,True,10.052,09:45,13.21,-2.37,False,False,True,STOPPED,-0.1
2026-03-02,09:15,NFLX,GO,A,39,94.91,94.2,95.86,96.81,12.16,1.23,news,4192.9,2.0,True,6.079,09:45,96.07,1.22,True,False,False,TARGET1,0.71
2026-03-02,09:15,NVD,WATCH,B,33,7.79,7.73,7.87,7.95,12.17,0.64,news,150.0,0,True,0.128,09:45,7.35,-5.65,False,False,True,STOPPED,-0.06
2026-03-02,09:15,TZA,WATCH,B,32,6.49,6.44,6.55,6.62,9.72,0.6,news,150.0,0,True,0.154,09:45,6.36,-2.0,False,False,True,STOPPED,-0.05
2026-03-02,09:15,TSDD,WATCH,B,31,9.68,9.61,9.78,9.87,8.46,0.87,news,150.0,0,True,0.31,09:45,9.49,-1.96,False,False,True,STOPPED,-0.07
2026-03-02,09:15,PENN,WATCH,B,31,15.48,15.36,15.63,15.79,5.45,0.79,news,130.5,16.0,True,10.271,09:45,14.785,-4.49,False,False,True,STOPPED,-0.12
2026-03-02,09:15,BWIN,WATCH,B,30,23.23,23.06,23.46,23.69,25.84,0.47,news,95.4,7.6,True,0.129,09:45,22.74,-2.11,False,False,True,STOPPED,-0.17
2026-03-02,09:15,ARRY,WATCH,B,30,7.58,7.52,7.66,7.73,4.19,0.54,news,139.3,17.7,True,,09:45,7.45,-1.72,False,False,True,STOPPED,-0.06
2026-03-02,09:15,UVIX,WATCH,B,28,7.0,6.95,7.07,7.14,20.27,0.3,news,150.0,0,True,0.286,09:45,6.68,-4.57,False,False,True,STOPPED,-0.05
2026-03-02,09:15,XLE,WATCH,B,20,58.02,57.58,58.6,59.18,5.4,0.31,news,186.4,0,True,,09:45,56.42,-2.76,False,False,True,STOPPED,-0.44
2026-03-02,09:15,AAL,WATCH,B,20,15.36,15.24,15.51,15.67,10.19,0.32,news,650.2,6.9,True,41.732,09:45,12.5,-18.62,False,False,True,STOPPED,-0.12
2026-03-02,09:15,SQQQ,WATCH,B,20,73.94,73.39,74.68,75.42,5.51,0.17,news,150.0,0,True,0.027,09:45,71.99,-2.64,False,False,True,STOPPED,-0.55
2026-03-02,09:15,SLV,WATCH,B,16,84.02,83.39,84.86,85.7,4.42,0.23,news,341.4,0,False,0.083,09:45,81.56,-2.93,False,False,True,STOPPED,-0.63
2026-03-02,09:20,FIGS,GO,A,54,15.27,15.16,15.42,15.58,22.45,1.53,news,152.3,11.0,True,29.077,09:50,15.57,1.96,True,False,False,TARGET1,0.11
2026-03-02,09:20,ARLO,GO,A,48,15.69,15.57,15.85,16.0,27.15,1.08,news,103.9,12.2,False,0.255,09:50,14.935,-4.81,False,False,True,STOPPED,-0.12
2026-03-02,09:20,PSKY,GO,A,42,14.21,14.1,14.35,14.49,27.33,1.11,news,912.9,4.8,True,10.134,09:50,13.24,-6.83,False,False,True,STOPPED,-0.11
2026-03-02,09:20,NFLX,GO,A,39,94.91,94.2,95.86,96.81,12.16,1.23,news,4192.9,2.0,True,6.079,09:50,96.415,1.59,True,False,False,TARGET1,0.71
2026-03-02,09:20,NVD,WATCH,B,33,7.76,7.7,7.84,7.92,11.74,0.64,news,150.0,0,True,0.129,09:50,7.3,-5.93,False,False,True,STOPPED,-0.06
2026-03-02,09:20,TZA,WATCH,B,32,6.5,6.45,6.57,6.63,9.89,0.6,news,150.0,0,True,0.154,09:50,6.36,-2.15,False,False,True,STOPPED,-0.05
2026-03-02,09:20,PENN,WATCH,B,31,15.47,15.35,15.62,15.78,5.38,0.79,news,130.5,16.0,True,11.054,09:50,14.81,-4.27,False,False,True,STOPPED,-0.12
2026-03-02,09:20,TSDD,WATCH,B,31,9.71,9.64,9.81,9.9,8.8,0.87,news,150.0,0,True,0.309,09:50,9.43,-2.88,False,False,True,STOPPED,-0.07
2026-03-02,09:20,BWIN,WATCH,B,30,23.23,23.06,23.46,23.69,25.84,0.47,news,95.4,7.6,True,0.129,09:50,22.475,-3.25,False,False,True,STOPPED,-0.17
2026-03-02,09:20,UVIX,WATCH,B,28,7.04,6.99,7.11,7.18,20.96,0.3,news,150.0,0,True,0.284,09:50,6.635,-5.75,False,False,True,STOPPED,-0.05
2026-03-02,09:20,SQQQ,WATCH,B,20,73.96,73.41,74.7,75.44,5.54,0.17,news,150.0,0,True,0.027,09:50,71.74,-3.0,False,False,True,STOPPED,-0.55
2026-03-02,09:20,XLE,WATCH,B,19,57.92,57.49,58.5,59.08,5.21,0.31,news,186.4,0,True,6.146,09:50,56.375,-2.67,False,False,True,STOPPED,-0.43
2026-03-02,09:20,AAL,WATCH,B,19,15.09,14.98,15.24,15.39,8.25,0.32,news,650.2,6.9,True,45.991,09:50,12.44,-17.56,False,False,True,STOPPED,-0.11
2026-03-02,09:20,PLTR,WATCH,B,16,141.59,140.53,143.01,144.42,4.15,0.12,news,2207.1,2.4,True,10.093,09:50,143.27,1.19,True,False,False,TARGET1,1.06
2026-03-02,09:25,FIGS,GO,A,54,15.27,15.16,15.42,15.58,22.45,1.53,news,152.3,11.0,True,29.077,09:55,15.66,2.55,True,True,False,TARGET2,0.22
2026-03-02,09:25,ARLO,GO,A,48,15.69,15.57,15.85,16.0,27.15,1.08,news,103.9,12.2,False,0.255,09:55,14.85,-5.35,False,False,True,STOPPED,-0.12
2026-03-02,09:25,PSKY,GO,A,42,14.21,14.1,14.35,14.49,27.33,1.11,news,912.9,4.8,True,10.134,09:55,13.14,-7.53,False,False,True,STOPPED,-0.11
2026-03-02,09:25,NFLX,GO,A,39,94.91,94.2,95.86,96.81,12.16,1.23,news,4192.9,2.0,True,6.079,09:55,96.67,1.85,True,False,False,TARGET1,0.71
2026-03-02,09:25,NVD,WATCH,B,33,7.76,7.7,7.84,7.92,11.74,0.64,news,150.0,0,True,0.258,09:55,7.34,-5.41,False,False,True,STOPPED,-0.06
2026-03-02,09:25,TZA,WATCH,B,32,6.5,6.45,6.57,6.63,9.89,0.6,news,150.0,0,True,0.154,09:55,6.36,-2.15,False,False,True,STOPPED,-0.05
2026-03-02,09:25,PENN,WATCH,B,31,15.47,15.35,15.62,15.78,5.38,0.79,news,130.5,16.0,True,11.054,09:55,14.68,-5.11,False,False,True,STOPPED,-0.12
2026-03-02,09:25,TSDD,WATCH,B,31,9.68,9.61,9.78,9.87,8.46,0.87,news,150.0,0,True,0.93,09:55,9.48,-2.07,False,False,True,STOPPED,-0.07
2026-03-02,09:25,BWIN,WATCH,B,30,23.23,23.06,23.46,23.69,25.84,0.47,news,95.4,7.6,True,0.129,09:55,22.475,-3.25,False,False,True,STOPPED,-0.17
2026-03-02,09:25,UVIX,WATCH,B,28,7.03,6.98,7.1,7.17,20.79,0.3,news,150.0,0,True,0.142,09:55,6.685,-4.91,False,False,True,STOPPED,-0.05
2026-03-02,09:25,SQQQ,WATCH,B,20,74.03,73.47,74.77,75.51,5.64,0.17,news,150.0,0,True,0.041,09:55,71.95,-2.81,False,False,True,STOPPED,-0.56
2026-03-02,09:25,AAL,WATCH,B,20,15.4,15.28,15.55,15.71,10.47,0.32,news,650.2,6.9,True,40.974,09:55,12.355,-19.77,False,False,True,STOPPED,-0.12
2026-03-02,09:25,XLE,WATCH,B,19,57.92,57.49,58.5,59.08,5.21,0.31,news,186.4,0,True,6.146,09:55,56.69,-2.12,False,False,True,STOPPED,-0.43
2026-03-02,09:25,PLTR,WATCH,B,16,141.59,140.53,143.01,144.42,4.15,0.12,news,2207.1,2.4,True,10.093,09:55,143.37,1.26,True,False,False,TARGET1,1.06
2026-03-02,09:30,FIGS,WATCH,A,54,14.44,14.33,14.58,14.73,15.8,1.53,news,152.3,11.0,False,17.452,10:00,15.7,8.73,True,True,False,TARGET2,0.22
2026-03-02,09:30,ARLO,WATCH,A,48,15.14,15.03,15.29,15.44,22.69,1.08,news,103.9,12.2,False,,10:00,15.1,-0.26,False,False,False,NEGATIVE,-0.04
2026-03-02,09:30,PSKY,GO,A,42,13.49,13.39,13.62,13.76,20.88,1.11,news,912.9,4.8,True,10.971,10:00,13.255,-1.74,False,False,True,STOPPED,-0.1
2026-03-02,09:30,NFLX,GO,A,40,96.17,95.45,97.13,98.09,13.65,1.23,news,4192.9,2.0,True,0.146,10:00,96.95,0.81,False,False,False,POSITIVE,0.78
2026-03-02,09:30,TZA,WATCH,B,31,6.46,6.41,6.52,6.59,9.21,0.6,news,150.0,0,True,0.155,10:00,6.36,-1.55,False,False,True,STOPPED,-0.05
2026-03-02,09:30,NVD,WATCH,B,31,7.61,7.55,7.69,7.76,9.58,0.64,news,150.0,0,True,0.394,10:00,7.32,-3.81,False,False,True,STOPPED,-0.06
2026-03-02,09:30,TSDD,WATCH,B,31,9.73,9.66,9.83,9.92,9.02,0.87,news,150.0,0,True,0.103,10:00,9.48,-2.57,False,False,True,STOPPED,-0.07
2026-03-02,09:30,UVIX,WATCH,B,28,7.0,6.95,7.07,7.14,20.27,0.3,news,150.0,0,True,0.143,10:00,6.715,-4.07,False,False,True,STOPPED,-0.05
2026-03-02,09:30,SQQQ,WATCH,B,20,73.83,73.28,74.57,75.31,5.35,0.17,news,150.0,0,True,0.041,10:00,72.19,-2.22,False,False,True,STOPPED,-0.55
2026-03-02,09:30,XLE,WATCH,B,19,57.64,57.21,58.22,58.79,4.7,0.31,news,186.4,0,True,0.052,10:00,56.79,-1.47,False,False,True,STOPPED,-0.43
2026-03-02,09:30,ONDS,WATCH,B,16,10.93,10.85,11.04,11.15,4.69,0.09,news,365.7,33.4,True,0.091,10:00,11.94,9.24,True,True,False,TARGET2,0.16
2026-03-02,09:35,ONDS,WATCH,B,22,11.34,11.25,11.45,11.57,12.5,0.01,news,365.7,33.4,True,0.176,10:05,12.08,6.53,True,True,False,TARGET2,0.18
2026-03-02,09:40,UVIX,WATCH,B,22,6.81,6.76,6.88,6.95,8.35,0.02,news,150.0,0,False,0.147,10:10,6.54,-3.96,False,False,True,STOPPED,-0.05
2026-03-02,09:40,ONDS,WATCH,B,22,11.37,11.28,11.48,11.6,12.8,0.02,news,365.7,33.4,True,0.176,10:10,12.175,7.08,True,True,False,TARGET2,0.18
2026-03-02,09:40,PLTR,WATCH,B,17,145.13,144.04,146.58,148.03,5.76,0.01,news,2207.1,2.4,True,1.716,10:10,143.42,-1.18,False,False,True,STOPPED,-1.09
2026-03-02,09:45,VG,WATCH,B,26,11.43,11.34,11.54,11.66,17.84,0.15,news,470.5,0,True,0.525,10:15,11.385,-0.39,False,False,False,NEGATIVE,-0.04
2026-03-02,09:45,ONDS,WATCH,B,25,11.79,11.7,11.91,12.03,16.96,0.03,news,365.7,33.4,True,0.085,10:15,12.39,5.09,True,True,False,TARGET2,0.18
